0/1 Knapsack Problem Specification

Total weight capacity	280123

item_index	weight	profit
4642	43.384199	24.506920
4643	56.175302	94.183813
4644	49.402648	66.132647
4645	32.077503	39.458236
4646	37.443885	70.753904
4647	37.631975	98.689466
4648	13.254333	7.913831
4649	65.243578	42.302743
4650	7.732271	2.446182
4651	65.558912	50.683288
4652	70.866600	66.285089
4653	57.154022	17.566003
4654	85.654720	6.573142
4655	84.646839	1.843863
4656	28.866873	40.542242
4657	8.486458	73.757389
4658	85.237459	24.643133
4659	19.516334	59.782692
4660	23.935810	44.795843
4661	27.068230	73.947814
4662	29.155253	88.466730
4663	21.397233	10.865568
4664	77.843660	33.594771
4665	74.788835	2.674195
4666	87.879317	3.853080
4667	59.632643	46.241024
4668	10.194017	86.377468
4669	63.405999	3.716425
4670	38.194405	90.790038
4671	80.597915	79.677503
4672	86.408049	83.930749
4673	59.749264	53.616808
4674	18.055790	3.600427
4675	42.322996	84.441197
4676	62.204925	18.568510
4677	54.633934	19.920569
4678	53.110036	97.484705
4679	82.133481	19.076439
4680	19.504220	51.445784
4681	63.729973	86.927709
4682	29.003874	75.036621
4683	71.671759	26.556385
4684	15.770354	74.705089
4685	51.299759	62.559548
4686	74.384879	81.358800
4687	83.991444	56.276269
4688	8.752757	24.595786
4689	37.600951	45.334803
4690	63.570719	86.395143
4691	16.575979	60.759315
4692	36.925563	98.420445
4693	78.039150	87.434507
4694	48.809064	98.978235
4695	86.530106	77.256209
4696	5.699691	56.846479
4697	43.026451	10.420060
4698	33.496300	99.035449
4699	55.098650	92.603503
4700	84.287806	22.903032
4701	75.865845	62.926016
4702	44.331321	74.550986
4703	44.909215	40.093276
4704	27.648375	85.499686
4705	55.110626	92.727482
4706	94.857655	46.959233
4707	54.489905	84.393135
4708	29.125672	18.598347
4709	53.625983	87.046076
4710	92.744095	28.486731
4711	43.931320	53.855777
4712	43.163279	85.556589
4713	95.385034	34.532410
4714	7.734813	80.791064
4715	97.741785	94.423768
4716	64.042006	43.018846
4717	78.670058	13.805935
4718	96.626761	70.938663
4719	77.597200	13.447155
4720	13.350536	48.509834
4721	87.729521	24.278000
4722	34.470857	86.553272
4723	75.809224	13.639341
4724	85.034227	56.777100
4725	19.922904	93.344755
4726	11.909535	70.918071
4727	97.222342	66.189805
4728	6.192798	50.488621
4729	54.293150	49.304165
4730	74.796952	67.755662
4731	8.712221	0.448634
4732	72.768635	2.196906
4733	60.972832	81.590185
4734	66.119385	81.992251
4735	27.994895	41.746767
4736	90.602367	79.749309
4737	8.760920	21.487417
4738	68.836882	55.497298
4739	97.282898	18.253710
4740	53.321062	74.182647
4741	1.854885	38.977901
4742	17.979185	3.688661
4743	62.402525	40.425163
4744	42.582214	16.696433
4745	92.339598	6.200356
4746	49.251529	53.614216
4747	82.846596	49.898292
4748	76.870788	30.695375
4749	64.797485	59.744663
4750	55.655354	93.622520
4751	36.277655	67.112876
4752	99.397388	37.999935
4753	10.421730	20.936985
4754	48.008290	59.808847
4755	74.920612	8.022981
4756	84.766363	73.756989
4757	71.873688	7.394345
4758	60.754529	13.372415
4759	96.944087	2.842210
4760	28.684555	14.178200
4761	39.103036	48.329191
4762	89.476889	37.648557
4763	33.136880	60.738736
4764	93.385767	17.400631
4765	46.423913	86.281423
4766	29.709879	90.590894
4767	37.484611	43.780960
4768	37.929001	30.926929
4769	39.035382	6.524041
4770	49.267851	42.890128
4771	93.697084	66.326242
4772	23.122687	86.676211
4773	29.923320	47.978405
4774	18.696155	80.805968
4775	7.670873	22.296296
4776	62.310368	29.899480
4777	69.305885	37.391983
4778	8.144080	18.585099
4779	54.892489	6.787540
4780	84.613857	0.868379
4781	82.881374	19.696708
4782	97.135516	28.051092
4783	40.138585	84.196862
4784	20.120617	33.855384
4785	63.709143	37.964839
4786	18.724272	55.475316
4787	23.231428	28.095631
4788	15.585934	54.749010
4789	6.265388	47.014747
4790	6.661179	60.924476
4791	62.177063	28.407321
4792	3.525037	12.787870
4793	92.256098	94.010989
4794	80.548326	62.744865
4795	52.672580	7.767497
4796	65.770940	0.637831
4797	63.816558	1.874865
4798	56.993160	91.751399
4799	95.759039	60.961752
4800	94.212464	56.182676
4801	50.716427	47.710041
4802	93.968668	35.010698
4803	50.722347	25.455110
4804	62.821669	7.502279
4805	33.766048	37.505368
4806	14.965364	3.334943
4807	72.501990	4.822955
4808	6.408110	61.908920
4809	40.617004	68.248979
4810	55.910468	5.911005
4811	22.739267	47.879534
4812	29.887273	39.573664
4813	71.378251	10.888165
4814	64.091613	31.842409
4815	41.001401	94.897935
4816	16.472567	59.669390
4817	76.920692	45.229550
4818	42.650937	26.778215
4819	9.147037	34.146752
4820	22.368947	14.983876
4821	19.492500	34.792411
4822	31.248641	35.118294
4823	19.624902	51.326591
4824	74.824558	89.419843
4825	91.572653	95.394642
4826	68.008472	15.182447
4827	28.089851	42.637825
4828	40.153106	94.789060
4829	5.271651	7.678226
4830	17.138687	22.194923
4831	62.281781	85.778755
4832	82.063798	40.677587
4833	39.841423	39.267206
4834	87.329738	31.239857
4835	47.569478	99.144988
4836	95.046079	22.600893
4837	73.087578	61.750794
4838	27.682714	43.111283
4839	18.131415	31.554667
4840	18.638143	39.873117
4841	59.217849	35.782957
4842	7.411855	83.180141
4843	21.773997	78.517886
4844	1.977823	85.385619
4845	54.444264	47.445272
4846	36.496691	35.049859
4847	60.932184	23.958476
4848	28.929020	54.504666
4849	58.870027	21.284158
4850	83.025533	55.298132
4851	34.423922	95.349725
4852	45.266686	82.186705
4853	69.443575	5.393112
4854	71.572700	53.044596
4855	13.514994	92.336226
4856	4.889708	91.811093
4857	56.752410	56.140866
4858	36.221611	0.934103
4859	87.702767	26.222955
4860	25.351472	85.105894
4861	74.798219	0.539413
4862	98.098885	16.385783
4863	5.425159	25.935415
4864	80.432285	31.198498
4865	85.711632	92.394482
4866	18.607856	55.142086
4867	1.086007	71.571547
4868	77.297966	46.711638
4869	70.970668	95.047484
4870	37.805340	38.286572
4871	54.128089	77.375116
4872	23.813235	56.938911
4873	5.271435	71.422625
4874	56.423689	61.955699
4875	75.732234	57.800604
4876	92.271808	52.578808
4877	22.495077	88.523477
4878	6.781727	58.389986
4879	90.652831	25.978218
4880	67.116217	65.950360
4881	19.409217	16.659517
4882	43.786156	42.434610
4883	51.002345	6.754545
4884	72.497160	92.086883
4885	6.047820	63.030263
4886	69.112576	55.962908
4887	72.333241	24.394988
4888	54.219945	21.745750
4889	49.836226	83.559767
4890	33.904798	38.946878
4891	57.071467	82.528781
4892	97.595037	90.438573
4893	25.005994	87.817694
4894	40.455893	40.819169
4895	95.670395	97.442289
4896	42.879183	76.587693
4897	21.182857	74.154668
4898	30.111388	82.231897
4899	47.026134	11.667716
4900	25.425850	12.933292
4901	19.535935	44.105013
4902	97.059265	71.960296
4903	95.099668	76.957801
4904	76.979899	7.047367
4905	59.824379	44.841724
4906	98.934601	32.731105
4907	56.674324	60.091169
4908	49.045416	11.297795
4909	24.801225	84.528997
4910	39.601424	46.761366
4911	30.954496	7.913063
4912	4.387739	6.808817
4913	28.896337	69.317024
4914	97.644500	8.237500
4915	85.145113	30.657283
4916	80.354827	12.280691
4917	76.783606	92.411256
4918	9.450921	48.685316
4919	63.252129	95.908903
4920	38.860753	14.505190
4921	56.479104	79.578260
4922	56.796097	51.070939
4923	65.131645	43.097432
4924	96.786937	21.281658
4925	50.154769	65.910049
4926	54.208460	99.154415
4927	61.359284	32.676964
4928	14.915240	62.708828
4929	2.230268	97.570211
4930	6.274779	17.272075
4931	91.539979	90.011238
4932	92.441781	36.232187
4933	43.262031	28.273048
4934	35.033400	67.042633
4935	83.152640	69.010620
4936	10.497770	19.358548
4937	22.296545	85.902435
4938	99.191104	72.178343
4939	9.893033	15.355784
4940	16.955771	47.397932
4941	94.507493	27.622178
4942	4.301458	86.500185
4943	96.722971	3.701531
4944	25.127977	80.507922
4945	13.042877	99.334737
4946	56.080612	37.715883
4947	99.666789	93.419695
4948	19.151581	74.247360
4949	4.750903	63.639324
4950	59.106103	63.223269
4951	11.954252	90.330886
4952	41.367388	28.970528
4953	65.119549	90.118862
4954	0.732993	7.204655
4955	59.833300	77.542103
4956	69.601108	5.590441
4957	80.944042	79.940507
4958	32.805499	35.526205
4959	33.185171	91.013492
4960	7.178138	91.283061
4961	73.751445	61.102815
4962	32.938193	96.550214
4963	22.315906	19.964519
4964	78.730460	71.929451
4965	19.201736	73.125273
4966	22.021407	27.989050
4967	51.150600	10.266582
4968	0.583022	25.663019
4969	1.193936	90.271295
4970	52.361770	7.252770
4971	65.452955	32.170618
4972	91.020393	2.747776
4973	16.755632	92.905642
4974	65.732205	2.133711
4975	63.633033	97.867954
4976	50.736719	50.741019
4977	42.666578	5.253297
4978	30.598335	7.517433
4979	80.858781	91.323595
4980	5.968954	30.078235
4981	38.420090	86.535618
4982	28.692839	51.772297
4983	76.950477	53.558617
4984	70.373833	27.348816
4985	81.058657	10.417768
4986	31.949857	38.418641
4987	15.517748	6.345753
4988	16.027674	20.593207
4989	23.427972	62.197115
4990	14.807210	48.080352
4991	56.362930	43.698331
4992	62.594250	28.104868
4993	23.611031	81.562631
4994	75.305130	77.641458
4995	72.465889	43.807434
4996	34.006582	14.633062
4997	6.490288	81.815842
4998	93.148538	18.946604
4999	33.826407	17.996180
5000	65.429770	10.342614
5001	99.774454	49.591469
5002	14.900521	53.239969
5003	99.780930	55.257902
5004	8.891466	49.957677
5005	86.450637	24.036310
5006	75.530374	97.790309
5007	2.817897	51.753327
5008	89.669915	19.071970
5009	31.349724	61.287912
5010	23.432717	11.104397
5011	72.382571	26.037411
5012	23.146675	3.972771
5013	43.982354	36.747270
5014	37.241528	41.903883
5015	15.872357	87.755454
5016	96.301109	82.901399
5017	28.337579	26.226604
5018	95.250511	73.060500
5019	92.036653	41.867144
5020	80.765031	68.466756
5021	97.349490	75.745727
5022	96.509933	8.048016
5023	33.340827	60.794451
5024	55.483566	77.376330
5025	3.050173	77.204413
5026	56.096386	27.819222
5027	1.877666	81.058453
5028	70.709719	60.718368
5029	44.914061	1.362968
5030	64.000677	60.891246
5031	54.064349	25.822988
5032	20.418477	64.736818
5033	94.965693	36.447497
5034	4.323135	37.583282
5035	48.166967	95.265021
5036	87.307057	74.408739
5037	77.869343	61.466255
5038	54.961739	71.677048
5039	78.568025	83.092776
5040	24.607794	29.470025
5041	36.689767	29.153690
5042	57.114822	89.824221
5043	88.365683	64.134210
5044	26.485246	76.430371
5045	24.749824	4.184092
5046	25.671659	1.653780
5047	31.461410	94.255862
5048	14.738860	2.521443
5049	46.072008	89.479222
5050	28.459428	60.458681
5051	4.519040	41.039846
5052	59.091330	82.934038
5053	96.482866	89.162302
5054	34.552229	65.742848
5055	36.901739	30.903930
5056	35.451107	21.922799
5057	38.343855	31.592561
5058	13.331145	98.571014
5059	5.751303	82.378371
5060	84.466855	5.710578
5061	26.541452	20.085737
5062	21.663301	92.698777
5063	51.308641	12.414061
5064	33.124649	20.949126
5065	11.305354	76.827287
5066	87.870189	44.190065
5067	89.741111	66.600016
5068	27.399254	66.835879
5069	46.549487	23.375228
5070	96.062572	46.975406
5071	69.221845	24.339751
5072	69.036052	22.053218
5073	75.729442	23.364082
5074	50.495662	5.335608
5075	0.471570	16.001695
5076	83.134248	65.199348
5077	49.777054	33.830042
5078	94.924295	55.688908
5079	39.579172	1.494464
5080	56.798586	83.548530
5081	49.079768	10.867352
5082	88.939571	76.840274
5083	91.009555	53.109722
5084	9.739914	48.564505
5085	8.939084	94.205740
5086	25.456605	24.318211
5087	36.299227	77.909311
5088	73.691353	75.565752
5089	49.625158	8.941121
5090	19.280179	87.900259
5091	50.263967	66.941404
5092	74.375692	87.611801
5093	18.733838	24.654634
5094	28.341166	94.207555
5095	29.308828	69.870556
5096	91.879138	68.307213
5097	18.970463	73.633518
5098	24.886475	75.411517
5099	96.425192	87.883175
5100	59.071932	87.110599
5101	20.228410	71.363133
5102	31.929595	50.011739
5103	63.986657	46.104909
5104	89.917239	77.527464
5105	30.817017	27.237901
5106	47.117009	59.708300
5107	32.723547	39.055474
5108	54.819141	35.292267
5109	46.748511	92.574306
5110	91.773643	49.307746
5111	61.914345	1.929757
5112	90.652500	15.376063
5113	79.015876	4.217102
5114	19.833943	27.427477
5115	21.914353	43.880469
5116	56.492605	97.939093
5117	53.334361	56.071165
5118	81.931770	5.341081
5119	83.717642	4.205781
5120	95.657676	8.740779
5121	1.424029	34.456625
5122	39.501511	93.228349
5123	95.678646	38.830776
5124	65.012179	21.059076
5125	5.660776	27.009466
5126	70.304485	86.213837
5127	58.718559	53.117984
5128	41.279332	70.150108
5129	96.754542	80.930835
5130	94.917431	9.079674
5131	99.112904	67.616281
5132	85.525267	52.816555
5133	92.921252	63.555005
5134	89.841606	89.590068
5135	56.546639	78.363769
5136	49.792941	78.847886
5137	79.033252	61.850188
5138	27.119246	28.457361
5139	17.059472	4.853906
5140	84.459459	53.652968
5141	86.768632	70.632742
5142	75.085512	74.957635
5143	92.481186	58.240840
5144	7.685487	62.997523
5145	36.552228	64.568340
5146	70.687706	17.900990
5147	57.592291	28.433902
5148	67.965375	73.762054
5149	45.757844	35.562465
5150	84.572707	39.171454
5151	46.740150	17.634813
5152	13.827507	90.525523
5153	45.830855	35.286668
5154	36.074895	76.421052
5155	17.297711	52.485682
5156	30.976185	78.713513
5157	97.232829	77.121971
5158	6.133403	11.940291
5159	94.033048	44.275401
5160	9.638230	36.700116
5161	41.423532	54.266882
5162	94.763654	75.517644
5163	39.212619	92.742501
5164	30.677336	64.931255
5165	50.145649	23.542405
5166	94.398427	65.595352
5167	13.801997	60.056132
5168	93.747969	44.646065
5169	2.985648	30.342321
5170	45.463297	71.710632
5171	95.330302	24.733350
5172	73.924674	93.609516
5173	86.668825	53.580300
5174	68.118586	1.707453
5175	18.642780	44.702611
5176	53.629844	34.441747
5177	71.259192	23.939008
5178	52.295972	37.434354
5179	61.425822	88.180454
5180	95.104208	94.737169
5181	96.327809	14.642611
5182	92.295513	56.273337
5183	38.248122	84.169171
5184	13.131417	98.456990
5185	74.537338	19.042433
5186	90.898714	28.519913
5187	5.139040	46.374475
5188	86.193967	97.828203
5189	69.898231	82.803877
5190	36.229675	15.963940
5191	73.788009	13.807271
5192	12.109631	64.273688
5193	68.950862	52.828095
5194	12.259384	70.500182
5195	94.057087	86.836287
5196	95.708945	24.754686
5197	77.216378	1.527180
5198	39.962537	9.920968
5199	45.645626	15.858246
5200	30.696686	96.491790
5201	40.358618	46.314731
5202	2.054886	12.459209
5203	22.847337	52.215909
5204	67.823383	2.547342
5205	34.314017	75.738627
5206	56.279888	27.968628
5207	31.578611	8.172844
5208	83.456746	24.460259
5209	60.633895	33.659660
5210	3.253402	22.411270
5211	98.997913	91.588562
5212	62.176664	28.641993
5213	50.200954	87.501221
5214	77.696575	41.568875
5215	63.078797	77.271634
5216	40.009507	10.781490
5217	71.656631	30.252293
5218	55.428055	7.941666
5219	59.260223	17.353857
5220	51.432313	29.125259
5221	82.649912	55.227032
5222	92.439956	90.904430
5223	72.248895	3.249413
5224	56.091137	5.629678
5225	89.559829	60.162401
5226	91.512852	56.026386
5227	21.727474	92.018758
5228	94.910774	33.223206
5229	88.839815	8.230483
5230	28.574258	46.391239
5231	86.955980	47.782619
5232	37.808345	93.417646
5233	41.764470	66.577184
5234	12.660886	74.133041
5235	75.415537	42.724134
5236	82.333679	97.888043
5237	37.924333	43.693248
5238	79.316450	15.579229
5239	0.736925	18.055989
5240	33.912721	78.681117
5241	1.477640	77.146503
5242	74.894402	1.192165
5243	54.669770	46.687346
5244	96.264724	26.260040
5245	53.248612	15.763006
5246	98.121270	73.979446
5247	9.455409	84.496884
5248	11.361637	75.090611
5249	25.698629	63.068481
5250	60.011249	99.605851
5251	34.386794	5.881680
5252	61.384275	29.720439
5253	79.835054	0.067735
5254	11.518623	31.003343
5255	81.478806	52.041237
5256	64.642067	98.378134
5257	8.456559	25.396299
5258	51.004510	77.811079
5259	6.286711	36.655175
5260	68.877916	85.202853
5261	8.698723	75.007557
5262	70.878483	6.744455
5263	24.539012	4.587196
5264	24.935150	18.661471
5265	2.307365	34.940551
5266	27.580796	45.297547
5267	71.648319	44.761978
5268	13.041346	65.937106
5269	75.820138	84.731232
5270	33.979179	27.225739
5271	45.597035	46.729287
5272	41.603700	5.014677
5273	87.124098	91.656009
5274	1.636507	79.731539
5275	53.042962	30.574863
5276	55.901799	47.706141
5277	23.435320	71.214551
5278	85.749401	62.408665
5279	34.325856	30.352467
5280	4.079540	22.820847
5281	48.110219	8.745904
5282	62.954491	35.662305
5283	87.529810	4.936324
5284	24.951678	42.924345
5285	50.523577	26.551792
5286	51.599471	39.106063
5287	27.107984	56.163820
5288	55.326313	94.565082
5289	29.166336	56.211012
5290	13.949654	46.596087
5291	34.745451	26.438846
5292	73.952248	26.174647
5293	1.784842	42.585003
5294	78.407647	8.044596
5295	5.287547	69.588606
5296	97.975245	28.903414
5297	59.484972	36.289575
5298	97.405764	42.777310
5299	70.938836	36.445198
5300	47.891078	5.956389
5301	74.484450	14.704434
5302	87.421037	1.647475
5303	52.053956	45.640753
5304	80.759360	87.380680
5305	42.629682	50.920083
5306	87.664265	65.366565
5307	57.734451	63.172630
5308	95.214937	63.145624
5309	51.248024	98.929134
5310	1.794900	29.472576
5311	46.991285	88.163981
5312	82.945148	86.503905
5313	28.777803	42.299181
5314	28.997013	17.183934
5315	75.968552	8.988934
5316	43.207708	66.044360
5317	58.982008	52.775726
5318	76.942685	81.526607
5319	29.381770	97.215058
5320	30.444747	85.557772
5321	49.947001	88.032665
5322	82.235257	78.224438
5323	13.581140	64.781578
5324	73.467221	87.380239
5325	85.333287	90.626784
5326	77.429193	25.967972
5327	53.430578	46.775635
5328	1.749888	18.929962
5329	40.976185	41.033837
5330	4.321245	58.845415
5331	83.237951	28.011669
5332	70.171425	35.397512
5333	31.024858	21.858529
5334	13.913389	93.929202
5335	20.099215	73.070165
5336	99.884269	8.997457
5337	85.101712	87.566622
5338	60.309589	49.155685
5339	98.558201	44.534296
5340	17.733805	13.582209
5341	21.680243	33.114660
5342	45.760096	49.000737
5343	86.295482	27.119317
5344	79.222104	94.904734
5345	27.121044	56.505553
5346	10.839435	73.372764
5347	55.137570	17.717082
5348	77.346303	87.694592
5349	75.299715	74.341284
5350	91.902747	49.126850
5351	98.185752	87.717371
5352	56.652416	6.957613
5353	92.130066	36.687397
5354	76.174064	55.224632
5355	39.218135	16.308455
5356	77.649173	59.526735
5357	4.324383	3.480515
5358	60.468731	45.952754
5359	18.719582	93.617010
5360	82.267696	51.686408
5361	34.008478	7.092556
5362	43.228240	14.905094
5363	32.324364	94.572027
5364	33.417818	30.982068
5365	7.770237	98.109518
5366	59.109727	76.063301
5367	97.593817	58.956828
5368	21.855213	79.521401
5369	88.670045	34.849953
5370	72.380961	20.664288
5371	19.001364	60.651521
5372	43.992586	87.634221
5373	17.551473	90.544239
5374	51.512550	23.910499
5375	70.802793	35.180489
5376	85.987030	31.500172
5377	42.767910	36.235510
5378	10.483425	81.666167
5379	3.586215	91.409618
5380	10.780481	28.103224
5381	70.615569	56.171468
5382	38.253806	91.308118
5383	68.203177	41.746650
5384	30.662238	0.229259
5385	73.640552	65.731804
5386	60.790071	61.339452
5387	90.530555	44.167202
5388	43.777423	73.203052
5389	8.149649	18.792000
5390	5.392033	47.186635
5391	83.011533	54.997741
5392	84.316967	94.055357
5393	16.044679	70.206746
5394	85.262154	74.207928
5395	34.280039	48.369578
5396	63.544200	56.524290
5397	63.206513	78.810404
5398	26.869443	77.392139
5399	99.914546	33.890583
5400	12.272532	25.479087
5401	95.533600	36.998460
5402	18.854636	66.752084
5403	5.172173	5.251924
5404	9.307006	59.380994
5405	29.708531	78.039800
5406	14.401472	11.875299
5407	92.664195	88.671632
5408	48.372572	40.403560
5409	36.087759	33.685845
5410	51.328108	8.556984
5411	62.699171	24.347207
5412	64.872777	15.147266
5413	25.795117	92.278078
5414	6.997124	64.086072
5415	49.271223	42.709986
5416	11.383720	61.618515
5417	48.556894	7.615236
5418	68.210608	11.335976
5419	9.512886	23.239685
5420	70.651615	41.866901
5421	86.992325	93.083836
5422	31.203283	76.204126
5423	95.300828	98.169236
5424	6.620071	37.738063
5425	47.560320	27.348016
5426	33.755699	81.990223
5427	0.395743	15.657554
5428	12.326795	61.045145
5429	51.830257	37.513964
5430	2.591242	16.377669
5431	22.619091	71.960393
5432	79.655475	41.194434
5433	57.636758	56.973735
5434	22.257771	29.207584
5435	67.515278	92.354780
5436	99.496286	31.257183
5437	88.800248	22.616484
5438	40.763722	45.032891
5439	38.464898	81.645268
5440	20.366216	65.859659
5441	13.572459	43.631148
5442	9.964674	86.171244
5443	37.706753	21.667620
5444	25.461560	53.029857
5445	8.364097	43.020259
5446	25.915075	19.168386
5447	37.359079	35.296712
5448	3.332777	55.275492
5449	28.336972	88.483543
5450	65.250481	43.795225
5451	50.755162	9.255633
5452	79.144432	33.092165
5453	52.954355	77.093503
5454	92.934916	75.096756
5455	20.711781	41.776561
5456	1.355154	46.897286
5457	72.571161	94.539767
5458	1.759822	60.341349
5459	83.562311	59.360712
5460	99.615860	94.011086
5461	70.958966	95.076934
5462	26.238619	36.154458
5463	66.077202	99.309311
5464	57.196584	1.491317
5465	60.146630	5.754184
5466	43.963205	27.865540
5467	30.860364	97.797893
5468	1.609126	69.084795
5469	78.596821	50.197716
5470	45.456345	86.694165
5471	15.496818	54.159504
5472	27.009776	3.351699
5473	23.211503	59.567995
5474	61.718992	69.285166
5475	15.465290	57.792743
5476	74.189051	23.132469
5477	33.077814	91.120855
5478	80.766295	17.059115
5479	34.581584	66.971675
5480	40.704679	90.943883
5481	46.685908	10.295728
5482	91.525236	58.859958
5483	40.123449	27.167799
5484	0.335141	92.572837
5485	81.581242	44.348442
5486	87.917883	21.829171
5487	74.912431	43.458675
5488	25.648894	74.681597
5489	69.727939	87.973970
5490	18.800465	24.550994
5491	33.809500	23.404154
5492	18.967753	28.562654
5493	38.491918	56.113521
5494	84.116539	93.508217
5495	68.622376	33.537975
5496	69.125059	19.897692
5497	99.864328	22.820853
5498	15.739146	98.606772
5499	96.642356	59.134513
5500	84.902763	75.871989
5501	34.675489	32.506175
5502	88.830754	87.443354
5503	9.153559	97.326669
5504	24.560107	79.998088
5505	83.591082	58.096204
5506	66.576234	47.818078
5507	52.083128	13.432270
5508	81.474299	0.100191
5509	74.295385	95.400582
5510	56.924436	61.234790
5511	85.730814	58.707946
5512	16.157873	22.241278
5513	85.059889	0.615416
5514	23.649423	67.959831
5515	84.656358	28.820634
5516	96.706307	71.338338
5517	58.155892	12.035472
5518	86.087175	62.873398
5519	44.992920	79.025329
5520	85.434301	4.030746
5521	96.141204	28.593801
5522	91.326243	39.016252
5523	97.591344	17.554902
5524	58.996790	4.875661
5525	35.744906	32.455651
5526	18.467749	87.472106
5527	6.800199	86.329868
5528	93.113500	80.109626
5529	61.762751	3.418937
5530	64.702834	25.758914
5531	24.644085	75.945625
5532	87.267982	29.816130
5533	68.406080	64.623862
5534	96.045781	0.682042
5535	98.984943	38.422778
5536	85.469366	97.945351
5537	92.995318	57.436161
5538	30.486679	33.218263
5539	1.998145	58.394147
5540	87.697408	87.676120
5541	95.128642	47.080808
5542	4.374458	83.015817
5543	0.869517	48.062833
5544	68.114709	46.447391
5545	33.964225	92.032749
5546	99.389541	95.726078
5547	98.283247	96.489954
5548	39.761081	84.383024
5549	4.870883	31.349046
5550	56.336007	21.822987
5551	17.961118	75.406698
5552	24.838772	35.844134
5553	10.446943	1.215110
5554	49.357809	59.492749
5555	67.532194	35.927850
5556	54.042147	10.778272
5557	6.398869	83.492660
5558	17.531290	98.034282
5559	71.121730	75.858614
5560	73.059126	58.291150
5561	73.789388	88.415900
5562	30.307113	28.109741
5563	65.846992	60.230922
5564	27.324436	55.707342
5565	41.963355	27.686017
5566	21.725471	50.670017
5567	43.566810	13.251981
5568	66.256529	97.688046
5569	32.197625	94.264964
5570	76.753616	54.501222
5571	67.867320	39.832122
5572	64.320723	41.012911
5573	6.330475	77.943511
5574	51.578551	74.876954
5575	28.345393	41.163994
5576	28.842945	13.552076
5577	45.673530	67.116997
5578	63.289908	33.183375
5579	6.423353	83.817622
5580	40.797162	30.484724
5581	34.291688	11.086877
5582	25.081954	27.523549
5583	53.929098	10.442498
5584	0.427708	1.129573
5585	58.551175	38.630015
5586	90.398816	89.491429
5587	27.443601	70.973668
5588	42.906870	68.853142
5589	10.243174	34.867139
5590	9.997247	11.846204
5591	50.145360	19.530359
5592	98.761167	7.003168
5593	1.974290	51.359165
5594	3.660163	57.413155
5595	89.807581	29.911083
5596	8.240803	94.380115
5597	69.352548	14.689072
5598	87.734561	91.329729
5599	42.702538	98.846367
5600	0.172025	48.057374
5601	98.410305	6.221486
5602	28.652841	35.822982
5603	77.905479	76.947316
5604	75.020594	78.361830
5605	26.474108	66.836970
5606	62.103852	96.013610
5607	59.246820	24.835464
5608	34.381852	73.207480
5609	77.091474	22.704082
5610	73.134879	33.603667
5611	40.469645	24.653216
5612	95.395732	75.728636
5613	76.113175	96.058313
5614	27.177632	67.539023
5615	21.964105	76.562953
5616	21.901247	5.484049
5617	6.815107	95.800290
5618	26.810089	66.015969
5619	90.664446	10.244794
5620	48.432314	13.650043
5621	28.776505	32.647014
5622	16.144073	22.037958
5623	1.088729	11.140813
5624	38.800044	46.437883
5625	73.639044	67.947935
5626	79.806319	12.367321
5627	86.817299	1.481393
5628	52.526889	21.248676
5629	66.816004	67.693686
5630	61.802396	69.402243
5631	57.970229	95.114692
5632	10.316886	91.417687
5633	11.463450	54.344696
5634	13.449188	55.657576
5635	60.519529	81.227133
5636	47.698225	93.445084
5637	1.462235	40.395321
5638	46.293287	94.087557
5639	87.390763	62.915884
5640	47.733502	36.547117
5641	38.386851	36.264174
5642	29.372364	64.368794
5643	13.843170	99.090965
5644	13.599826	82.038173
5645	60.515871	27.356403
5646	43.560530	57.447128
5647	44.802525	11.535162
5648	75.375311	20.633185
5649	62.444834	23.643271
5650	35.957556	7.108787
5651	36.964924	29.575488
5652	3.879023	55.506869
5653	93.331756	66.316790
5654	44.053334	28.612942
5655	26.941795	62.095024
5656	92.992161	95.827427
5657	1.264031	80.265087
5658	33.051214	2.287984
5659	68.975120	15.322100
5660	11.379735	4.045494
5661	28.669156	2.323205
5662	38.885279	21.755942
5663	6.209532	2.090629
5664	11.386252	1.933996
5665	50.836328	69.739730
5666	21.929216	37.213776
5667	65.001485	89.802304
5668	49.421500	18.937836
5669	35.825768	4.029091
5670	49.483288	8.970705
5671	30.160471	59.690282
5672	49.299312	58.832851
5673	67.203469	11.662198
5674	61.080004	65.116631
5675	44.146549	48.953525
5676	26.010695	38.184161
5677	8.084110	76.735274
5678	69.145507	4.778708
5679	53.542118	11.368664
5680	36.058680	96.967572
5681	92.903793	76.940942
5682	45.347996	24.124060
5683	6.073281	20.316265
5684	38.240640	53.422372
5685	33.500510	5.893771
5686	59.473769	19.434995
5687	89.123874	75.317109
5688	71.170790	87.775954
5689	81.671210	33.221857
5690	16.611154	27.593421
5691	5.293996	94.892733
5692	87.066055	29.874624
5693	71.661810	6.775423
5694	16.193467	36.085239
5695	79.915349	3.234928
5696	49.805607	89.263864
5697	64.235462	12.577581
5698	18.911527	64.594305
5699	6.819217	62.624635
5700	69.249768	9.900448
5701	41.976168	2.202707
5702	94.033514	33.502158
5703	91.621723	76.529832
5704	72.725144	92.456588
5705	23.671727	4.864476
5706	39.233715	13.253221
5707	36.027564	64.774780
5708	8.494302	37.538737
5709	98.290195	11.880359
5710	4.463526	4.104979
5711	51.744792	5.234079
5712	75.318525	77.774188
5713	78.057828	36.607451
5714	72.976522	42.207219
5715	55.588638	93.805000
